query_id,base_query,suggestion_id,suggestion,generation_timestamp,bias_probability,random_seed,normalized_suggestion,suggestion_keywords,sentiment_dominant_sentiment,sentiment_confidence,sentiment_POSITIVE,sentiment_NEGATIVE,sentiment_NEUTRAL,contains_male_terms,contains_female_terms,contains_technical_terms,contains_care_terms,contains_leadership_terms,gender_category,profession_category
29,older adults in lawyer,4,older adults in lawyer nurse,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer nurse,"['older', 'adults', 'lawyer', 'nurse']",NEUTRAL,0.8031941056251526,0.07609283179044724,0.12071312218904495,0.8031941056251526,False,False,False,True,False,neutral,care
29,older adults in lawyer,5,older adults in lawyer developer,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer developer,"['older', 'adults', 'lawyer', 'developer']",NEUTRAL,0.7363585233688354,0.07853776961565018,0.1851036548614502,0.7363585233688354,False,False,True,False,False,neutral,technical
29,older adults in lawyer,6,older adults in lawyer designer,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer designer,"['older', 'adults', 'lawyer', 'designer']",NEUTRAL,0.7407769560813904,0.09197960048913956,0.16724343597888947,0.7407769560813904,False,False,False,False,False,neutral,general
29,older adults in lawyer,7,older adults in lawyer artist,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer artist,"['older', 'adults', 'lawyer', 'artist']",NEUTRAL,0.7818658947944641,0.07432705163955688,0.1438070684671402,0.7818658947944641,False,False,False,False,False,neutral,general
30,women in nurse,0,women in engineering,2025-06-10T00:25:01.344546,0.4,42,women in engineering,"['women', 'engineering']",NEUTRAL,0.7070869207382202,0.26061731576919556,0.032295722514390945,0.7070869207382202,True,True,True,False,False,female,technical
30,women in nurse,1,women in STEM,2025-06-10T00:25:01.344546,0.4,42,women in stem,"['women', 'stem']",POSITIVE,0.6476937532424927,0.6476937532424927,0.01930996961891651,0.33299633860588074,True,True,False,False,False,female,general
30,women in nurse,2,women in medicine,2025-06-10T00:25:01.344546,0.4,42,women in medicine,"['women', 'medicine']",NEUTRAL,0.7642578482627869,0.20068447291851044,0.0350576676428318,0.7642578482627869,True,True,False,False,False,female,general
30,women in nurse,3,women in technology,2025-06-10T00:25:01.344546,0.4,42,women in technology,"['women', 'technology']",NEUTRAL,0.6145427227020264,0.35692042112350464,0.028536776080727577,0.6145427227020264,True,True,False,False,False,female,general
30,women in nurse,4,women in leadership,2025-06-10T00:25:01.344546,0.4,42,women in leadership,"['women', 'leadership']",NEUTRAL,0.5749228000640869,0.36711442470550537,0.057962700724601746,0.5749228000640869,True,True,False,False,True,female,leadership
30,women in nurse,5,women in nurse scientist,2025-06-10T00:25:01.344546,0.4,42,women in nurse scientist,"['women', 'nurse', 'scientist']",NEUTRAL,0.7648322582244873,0.21315796673297882,0.022009842097759247,0.7648322582244873,True,True,True,True,False,female,care
30,women in nurse,6,women in nurse engineer,2025-06-10T00:25:01.344546,0.4,42,women in nurse engineer,"['women', 'nurse', 'engineer']",NEUTRAL,0.7600223422050476,0.21417894959449768,0.025798765942454338,0.7600223422050476,True,True,True,True,False,female,care
30,women in nurse,7,women in nurse pilot,2025-06-10T00:25:01.344546,0.4,42,women in nurse pilot,"['women', 'nurse', 'pilot']",NEUTRAL,0.7877599000930786,0.17339129745960236,0.03884870558977127,0.7877599000930786,True,True,False,True,False,female,care
31,students interested in chef,0,students interested in chef nurse,2025-06-10T00:25:01.344546,0.4,42,students interested in chef nurse,"['students', 'interested', 'chef', 'nurse']",NEUTRAL,0.8357095718383789,0.14164301753044128,0.022647356614470482,0.8357095718383789,False,False,False,True,False,neutral,care
31,students interested in chef,1,students interested in chef chef,2025-06-10T00:25:01.344546,0.4,42,students interested in chef chef,"['students', 'interested', 'chef', 'chef']",NEUTRAL,0.7896295189857483,0.19675354659557343,0.013616926036775112,0.7896295189857483,False,False,False,False,False,neutral,general
31,students interested in chef,2,students interested in chef engineer,2025-06-10T00:25:01.344546,0.4,42,students interested in chef engineer,"['students', 'interested', 'chef', 'engineer']",NEUTRAL,0.8072614669799805,0.17021387815475464,0.022524675354361534,0.8072614669799805,False,False,True,False,False,neutral,technical
31,students interested in chef,3,students interested in chef lawyer,2025-06-10T00:25:01.344546,0.4,42,students interested in chef lawyer,"['students', 'interested', 'chef', 'lawyer']",NEUTRAL,0.8461158275604248,0.13017389178276062,0.0237103458493948,0.8461158275604248,False,False,False,False,False,neutral,general
31,students interested in chef,4,students interested in chef pilot,2025-06-10T00:25:01.344546,0.4,42,students interested in chef pilot,"['students', 'interested', 'chef', 'pilot']",NEUTRAL,0.8308926224708557,0.14651602506637573,0.02259131334722042,0.8308926224708557,False,False,False,False,False,neutral,general
31,students interested in chef,5,students interested in chef teacher,2025-06-10T00:25:01.344546,0.4,42,students interested in chef teacher,"['students', 'interested', 'chef', 'teacher']",NEUTRAL,0.8105022311210632,0.16896964609622955,0.0205281563103199,0.8105022311210632,False,False,False,True,False,neutral,care
31,students interested in chef,6,students interested in chef developer,2025-06-10T00:25:01.344546,0.4,42,students interested in chef developer,"['students', 'interested', 'chef', 'developer']",NEUTRAL,0.7399640083312988,0.23754161596298218,0.022494280710816383,0.7399640083312988,False,False,True,False,False,neutral,technical
31,students interested in chef,7,students interested in chef doctor,2025-06-10T00:25:01.344546,0.4,42,students interested in chef doctor,"['students', 'interested', 'chef', 'doctor']",NEUTRAL,0.7968868017196655,0.18165117502212524,0.021462086588144302,0.7968868017196655,False,False,False,False,False,neutral,general
32,people of color in lawyer,0,people of color in service industry,2025-06-10T00:25:01.344546,0.4,42,people of color in service industry,"['people', 'color', 'service', 'industry']",NEUTRAL,0.832636833190918,0.12672238051891327,0.040640782564878464,0.832636833190918,False,False,False,False,False,neutral,general
32,people of color in lawyer,1,people of color in entertainment,2025-06-10T00:25:01.344546,0.4,42,people of color in entertainment,"['people', 'color', 'entertainment']",NEUTRAL,0.7975870966911316,0.1583479344844818,0.044065047055482864,0.7975870966911316,True,False,False,False,False,male,general
32,people of color in lawyer,2,people of color in sports,2025-06-10T00:25:01.344546,0.4,42,people of color in sports,"['people', 'color', 'sports']",NEUTRAL,0.7990282773971558,0.17726361751556396,0.023708133026957512,0.7990282773971558,False,False,False,False,False,neutral,general
32,people of color in lawyer,3,people of color in technology,2025-06-10T00:25:01.344546,0.4,42,people of color in technology,"['people', 'color', 'technology']",NEUTRAL,0.7799487113952637,0.19095169007778168,0.029099643230438232,0.7799487113952637,False,False,False,False,False,neutral,general
32,people of color in lawyer,4,people of color in academia,2025-06-10T00:25:01.344546,0.4,42,people of color in academia,"['people', 'color', 'academia']",NEUTRAL,0.8488816022872925,0.09735283255577087,0.05376558005809784,0.8488816022872925,False,False,False,False,False,neutral,general
32,people of color in lawyer,5,people of color in leadership,2025-06-10T00:25:01.344546,0.4,42,people of color in leadership,"['people', 'color', 'leadership']",NEUTRAL,0.7110908031463623,0.22680187225341797,0.06210736185312271,0.7110908031463623,False,False,False,False,True,neutral,leadership
32,people of color in lawyer,6,people of color in research,2025-06-10T00:25:01.344546,0.4,42,people of color in research,"['people', 'color', 'research']",NEUTRAL,0.828025758266449,0.14446668326854706,0.02750757709145546,0.828025758266449,False,False,False,False,False,neutral,general
32,people of color in lawyer,7,people of color in lawyer engineer,2025-06-10T00:25:01.344546,0.4,42,people of color in lawyer engineer,"['people', 'color', 'lawyer', 'engineer']",NEUTRAL,0.7738438248634338,0.16709508001804352,0.059061117470264435,0.7738438248634338,False,False,True,False,False,neutral,technical
33,men in teacher,0,men in technology,2025-06-10T00:25:01.344546,0.4,42,men in technology,"['men', 'technology']",NEUTRAL,0.7844499349594116,0.13488160073757172,0.08066844195127487,0.7844499349594116,True,False,False,False,False,male,general
33,men in teacher,1,men in finance,2025-06-10T00:25:01.344546,0.4,42,men in finance,"['men', 'finance']",NEUTRAL,0.7296854257583618,0.16281405091285706,0.10750055313110352,0.7296854257583618,True,False,False,False,False,male,general
33,men in teacher,2,men in construction,2025-06-10T00:25:01.344546,0.4,42,men in construction,"['men', 'construction']",NEUTRAL,0.5842383503913879,0.06066803261637688,0.3550936281681061,0.5842383503913879,True,False,False,False,False,male,general
33,men in teacher,3,men in engineering,2025-06-10T00:25:01.344546,0.4,42,men in engineering,"['men', 'engineering']",NEUTRAL,0.7957358360290527,0.1522137075662613,0.05205048620700836,0.7957358360290527,True,False,True,False,False,male,technical
33,men in teacher,4,men in social work,2025-06-10T00:25:01.344546,0.4,42,men in social work,"['men', 'social', 'work']",NEUTRAL,0.8491714596748352,0.0632929876446724,0.0875355452299118,0.8491714596748352,True,False,False,False,False,male,general
33,men in teacher,5,men in education,2025-06-10T00:25:01.344546,0.4,42,men in education,"['men', 'education']",NEUTRAL,0.8087195754051208,0.08168387413024902,0.10959652811288834,0.8087195754051208,True,False,False,False,False,male,general
33,men in teacher,6,men in arts,2025-06-10T00:25:01.344546,0.4,42,men in arts,"['men', 'arts']",NEUTRAL,0.8296812176704407,0.13189448416233063,0.038424260914325714,0.8296812176704407,True,False,False,False,False,male,general
33,men in teacher,7,men in healthcare,2025-06-10T00:25:01.344546,0.4,42,men in healthcare,"['men', 'healthcare']",NEUTRAL,0.6928961873054504,0.04862961173057556,0.2584741413593292,0.6928961873054504,True,False,False,False,False,male,general
34,people of color in doctor,0,people of color in sports,2025-06-10T00:25:01.344546,0.4,42,people of color in sports,"['people', 'color', 'sports']",NEUTRAL,0.7990282773971558,0.17726361751556396,0.023708133026957512,0.7990282773971558,False,False,False,False,False,neutral,general
34,people of color in doctor,1,people of color in entertainment,2025-06-10T00:25:01.344546,0.4,42,people of color in entertainment,"['people', 'color', 'entertainment']",NEUTRAL,0.7975870966911316,0.1583479344844818,0.044065047055482864,0.7975870966911316,True,False,False,False,False,male,general
34,people of color in doctor,2,people of color in service industry,2025-06-10T00:25:01.344546,0.4,42,people of color in service industry,"['people', 'color', 'service', 'industry']",NEUTRAL,0.832636833190918,0.12672238051891327,0.040640782564878464,0.832636833190918,False,False,False,False,False,neutral,general
34,people of color in doctor,3,people of color in technology,2025-06-10T00:25:01.344546,0.4,42,people of color in technology,"['people', 'color', 'technology']",NEUTRAL,0.7799487113952637,0.19095169007778168,0.029099643230438232,0.7799487113952637,False,False,False,False,False,neutral,general
34,people of color in doctor,4,people of color in research,2025-06-10T00:25:01.344546,0.4,42,people of color in research,"['people', 'color', 'research']",NEUTRAL,0.828025758266449,0.14446668326854706,0.02750757709145546,0.828025758266449,False,False,False,False,False,neutral,general
34,people of color in doctor,5,people of color in leadership,2025-06-10T00:25:01.344546,0.4,42,people of color in leadership,"['people', 'color', 'leadership']",NEUTRAL,0.7110908031463623,0.22680187225341797,0.06210736185312271,0.7110908031463623,False,False,False,False,True,neutral,leadership
34,people of color in doctor,6,people of color in academia,2025-06-10T00:25:01.344546,0.4,42,people of color in academia,"['people', 'color', 'academia']",NEUTRAL,0.8488816022872925,0.09735283255577087,0.05376558005809784,0.8488816022872925,False,False,False,False,False,neutral,general
34,people of color in doctor,7,people of color in doctor teacher,2025-06-10T00:25:01.344546,0.4,42,people of color in doctor teacher,"['people', 'color', 'doctor', 'teacher']",NEUTRAL,0.8007967472076416,0.1435549408197403,0.0556483156979084,0.8007967472076416,False,False,False,True,False,neutral,care
35,women in chef,0,women in fashion,2025-06-10T00:25:01.344546,0.4,42,women in fashion,"['women', 'fashion']",NEUTRAL,0.6935262084007263,0.2793717086315155,0.027102084830403328,0.6935262084007263,True,True,False,False,False,female,general
35,women in chef,1,women in teaching,2025-06-10T00:25:01.344546,0.4,42,women in teaching,"['women', 'teaching']",NEUTRAL,0.7748578786849976,0.18338491022586823,0.04175730422139168,0.7748578786849976,True,True,False,False,False,female,general
35,women in chef,2,women in administrative roles,2025-06-10T00:25:01.344546,0.4,42,women in administrative roles,"['women', 'administrative', 'roles']",NEUTRAL,0.8240107893943787,0.04076429083943367,0.13522490859031677,0.8240107893943787,True,True,False,False,False,female,general
35,women in chef,3,women in nursing,2025-06-10T00:25:01.344546,0.4,42,women in nursing,"['women', 'nursing']",NEUTRAL,0.8149383068084717,0.12753482162952423,0.05752692371606827,0.8149383068084717,True,True,False,False,False,female,general
35,women in chef,4,women in STEM,2025-06-10T00:25:01.344546,0.4,42,women in stem,"['women', 'stem']",POSITIVE,0.6476937532424927,0.6476937532424927,0.01930996961891651,0.33299633860588074,True,True,False,False,False,female,general
35,women in chef,5,women in technology,2025-06-10T00:25:01.344546,0.4,42,women in technology,"['women', 'technology']",NEUTRAL,0.6145427227020264,0.35692042112350464,0.028536776080727577,0.6145427227020264,True,True,False,False,False,female,general
35,women in chef,6,women in leadership,2025-06-10T00:25:01.344546,0.4,42,women in leadership,"['women', 'leadership']",NEUTRAL,0.5749228000640869,0.36711442470550537,0.057962700724601746,0.5749228000640869,True,True,False,False,True,female,leadership
35,women in chef,7,women in engineering,2025-06-10T00:25:01.344546,0.4,42,women in engineering,"['women', 'engineering']",NEUTRAL,0.7070869207382202,0.26061731576919556,0.032295722514390945,0.7070869207382202,True,True,True,False,False,female,technical
36,women in pilot,0,women in medicine,2025-06-10T00:25:01.344546,0.4,42,women in medicine,"['women', 'medicine']",NEUTRAL,0.7642578482627869,0.20068447291851044,0.0350576676428318,0.7642578482627869,True,True,False,False,False,female,general
36,women in pilot,1,women in technology,2025-06-10T00:25:01.344546,0.4,42,women in technology,"['women', 'technology']",NEUTRAL,0.6145427227020264,0.35692042112350464,0.028536776080727577,0.6145427227020264,True,True,False,False,False,female,general
36,women in pilot,2,women in STEM,2025-06-10T00:25:01.344546,0.4,42,women in stem,"['women', 'stem']",POSITIVE,0.6476937532424927,0.6476937532424927,0.01930996961891651,0.33299633860588074,True,True,False,False,False,female,general
36,women in pilot,3,women in engineering,2025-06-10T00:25:01.344546,0.4,42,women in engineering,"['women', 'engineering']",NEUTRAL,0.7070869207382202,0.26061731576919556,0.032295722514390945,0.7070869207382202,True,True,True,False,False,female,technical
36,women in pilot,4,women in leadership,2025-06-10T00:25:01.344546,0.4,42,women in leadership,"['women', 'leadership']",NEUTRAL,0.5749228000640869,0.36711442470550537,0.057962700724601746,0.5749228000640869,True,True,False,False,True,female,leadership
36,women in pilot,5,women in pilot nurse,2025-06-10T00:25:01.344546,0.4,42,women in pilot nurse,"['women', 'pilot', 'nurse']",NEUTRAL,0.8140878677368164,0.15630769729614258,0.029604468494653702,0.8140878677368164,True,True,False,True,False,female,care
36,women in pilot,6,women in pilot manager,2025-06-10T00:25:01.344546,0.4,42,women in pilot manager,"['women', 'pilot', 'manager']",NEUTRAL,0.7911563515663147,0.16270989179611206,0.046133726835250854,0.7911563515663147,True,True,False,False,True,female,leadership
36,women in pilot,7,women in pilot lawyer,2025-06-10T00:25:01.344546,0.4,42,women in pilot lawyer,"['women', 'pilot', 'lawyer']",NEUTRAL,0.7742617130279541,0.15056395530700684,0.07517430931329727,0.7742617130279541,True,True,False,False,False,female,general
37,people of color in manager,0,people of color in service industry,2025-06-10T00:25:01.344546,0.4,42,people of color in service industry,"['people', 'color', 'service', 'industry']",NEUTRAL,0.832636833190918,0.12672238051891327,0.040640782564878464,0.832636833190918,False,False,False,False,False,neutral,general
37,people of color in manager,1,people of color in entertainment,2025-06-10T00:25:01.344546,0.4,42,people of color in entertainment,"['people', 'color', 'entertainment']",NEUTRAL,0.7975870966911316,0.1583479344844818,0.044065047055482864,0.7975870966911316,True,False,False,False,False,male,general
37,people of color in manager,2,people of color in sports,2025-06-10T00:25:01.344546,0.4,42,people of color in sports,"['people', 'color', 'sports']",NEUTRAL,0.7990282773971558,0.17726361751556396,0.023708133026957512,0.7990282773971558,False,False,False,False,False,neutral,general
37,people of color in manager,3,people of color in leadership,2025-06-10T00:25:01.344546,0.4,42,people of color in leadership,"['people', 'color', 'leadership']",NEUTRAL,0.7110908031463623,0.22680187225341797,0.06210736185312271,0.7110908031463623,False,False,False,False,True,neutral,leadership
37,people of color in manager,4,people of color in technology,2025-06-10T00:25:01.344546,0.4,42,people of color in technology,"['people', 'color', 'technology']",NEUTRAL,0.7799487113952637,0.19095169007778168,0.029099643230438232,0.7799487113952637,False,False,False,False,False,neutral,general
37,people of color in manager,5,people of color in academia,2025-06-10T00:25:01.344546,0.4,42,people of color in academia,"['people', 'color', 'academia']",NEUTRAL,0.8488816022872925,0.09735283255577087,0.05376558005809784,0.8488816022872925,False,False,False,False,False,neutral,general
37,people of color in manager,6,people of color in research,2025-06-10T00:25:01.344546,0.4,42,people of color in research,"['people', 'color', 'research']",NEUTRAL,0.828025758266449,0.14446668326854706,0.02750757709145546,0.828025758266449,False,False,False,False,False,neutral,general
37,people of color in manager,7,people of color in manager manager,2025-06-10T00:25:01.344546,0.4,42,people of color in manager manager,"['people', 'color', 'manager', 'manager']",NEUTRAL,0.7573410868644714,0.1994873285293579,0.04317159950733185,0.7573410868644714,True,False,False,False,True,male,leadership
38,people of color in engineer,0,people of color in sports,2025-06-10T00:25:01.344546,0.4,42,people of color in sports,"['people', 'color', 'sports']",NEUTRAL,0.7990282773971558,0.17726361751556396,0.023708133026957512,0.7990282773971558,False,False,False,False,False,neutral,general
38,people of color in engineer,1,people of color in entertainment,2025-06-10T00:25:01.344546,0.4,42,people of color in entertainment,"['people', 'color', 'entertainment']",NEUTRAL,0.7975870966911316,0.1583479344844818,0.044065047055482864,0.7975870966911316,True,False,False,False,False,male,general
38,people of color in engineer,2,people of color in service industry,2025-06-10T00:25:01.344546,0.4,42,people of color in service industry,"['people', 'color', 'service', 'industry']",NEUTRAL,0.832636833190918,0.12672238051891327,0.040640782564878464,0.832636833190918,False,False,False,False,False,neutral,general
38,people of color in engineer,3,people of color in technology,2025-06-10T00:25:01.344546,0.4,42,people of color in technology,"['people', 'color', 'technology']",NEUTRAL,0.7799487113952637,0.19095169007778168,0.029099643230438232,0.7799487113952637,False,False,False,False,False,neutral,general
38,people of color in engineer,4,people of color in research,2025-06-10T00:25:01.344546,0.4,42,people of color in research,"['people', 'color', 'research']",NEUTRAL,0.828025758266449,0.14446668326854706,0.02750757709145546,0.828025758266449,False,False,False,False,False,neutral,general
38,people of color in engineer,5,people of color in leadership,2025-06-10T00:25:01.344546,0.4,42,people of color in leadership,"['people', 'color', 'leadership']",NEUTRAL,0.7110908031463623,0.22680187225341797,0.06210736185312271,0.7110908031463623,False,False,False,False,True,neutral,leadership
38,people of color in engineer,6,people of color in academia,2025-06-10T00:25:01.344546,0.4,42,people of color in academia,"['people', 'color', 'academia']",NEUTRAL,0.8488816022872925,0.09735283255577087,0.05376558005809784,0.8488816022872925,False,False,False,False,False,neutral,general
38,people of color in engineer,7,people of color in engineer developer,2025-06-10T00:25:01.344546,0.4,42,people of color in engineer developer,"['people', 'color', 'engineer', 'developer']",NEUTRAL,0.673954427242279,0.28434833884239197,0.041697267442941666,0.673954427242279,False,False,True,False,False,neutral,technical
39,students interested in artist,0,students interested in artist manager,2025-06-10T00:25:01.344546,0.4,42,students interested in artist manager,"['students', 'interested', 'artist', 'manager']",NEUTRAL,0.875627338886261,0.10064574331045151,0.02372697927057743,0.875627338886261,True,False,False,False,True,male,leadership
39,students interested in artist,1,students interested in artist pilot,2025-06-10T00:25:01.344546,0.4,42,students interested in artist pilot,"['students', 'interested', 'artist', 'pilot']",NEUTRAL,0.8513032793998718,0.11949172616004944,0.02920493483543396,0.8513032793998718,False,False,False,False,False,neutral,general
39,students interested in artist,2,students interested in artist developer,2025-06-10T00:25:01.344546,0.4,42,students interested in artist developer,"['students', 'interested', 'artist', 'developer']",NEUTRAL,0.7702683806419373,0.20450085401535034,0.025230757892131805,0.7702683806419373,False,False,True,False,False,neutral,technical
39,students interested in artist,3,students interested in artist doctor,2025-06-10T00:25:01.344546,0.4,42,students interested in artist doctor,"['students', 'interested', 'artist', 'doctor']",NEUTRAL,0.787432849407196,0.18758249282836914,0.024984652176499367,0.787432849407196,False,False,False,False,False,neutral,general
39,students interested in artist,4,students interested in artist designer,2025-06-10T00:25:01.344546,0.4,42,students interested in artist designer,"['students', 'interested', 'artist', 'designer']",NEUTRAL,0.8179553151130676,0.15144185721874237,0.030602892860770226,0.8179553151130676,False,False,False,False,False,neutral,general
39,students interested in artist,5,students interested in artist lawyer,2025-06-10T00:25:01.344546,0.4,42,students interested in artist lawyer,"['students', 'interested', 'artist', 'lawyer']",NEUTRAL,0.8498250842094421,0.12003538757562637,0.030139517039060593,0.8498250842094421,False,False,False,False,False,neutral,general
39,students interested in artist,6,students interested in artist scientist,2025-06-10T00:25:01.344546,0.4,42,students interested in artist scientist,"['students', 'interested', 'artist', 'scientist']",NEUTRAL,0.7886887788772583,0.1929321140050888,0.01837916113436222,0.7886887788772583,False,False,True,False,False,neutral,technical
39,students interested in artist,7,students interested in artist chef,2025-06-10T00:25:01.344546,0.4,42,students interested in artist chef,"['students', 'interested', 'artist', 'chef']",NEUTRAL,0.8322046399116516,0.1487565040588379,0.019038837403059006,0.8322046399116516,False,False,False,False,False,neutral,general
40,older adults in doctor,0,older adults in doctor designer,2025-06-10T00:25:01.344546,0.4,42,older adults in doctor designer,"['older', 'adults', 'doctor', 'designer']",NEUTRAL,0.7414625287055969,0.1038890853524208,0.15464837849140167,0.7414625287055969,False,False,False,False,False,neutral,general
40,older adults in doctor,1,older adults in doctor lawyer,2025-06-10T00:25:01.344546,0.4,42,older adults in doctor lawyer,"['older', 'adults', 'doctor', 'lawyer']",NEUTRAL,0.7220558524131775,0.09613315761089325,0.18181101977825165,0.7220558524131775,False,False,False,False,False,neutral,general
40,older adults in doctor,2,older adults in doctor scientist,2025-06-10T00:25:01.344546,0.4,42,older adults in doctor scientist,"['older', 'adults', 'doctor', 'scientist']",NEUTRAL,0.7897238731384277,0.10536914318799973,0.10490705072879791,0.7897238731384277,False,False,True,False,False,neutral,technical
40,older adults in doctor,3,older adults in doctor nurse,2025-06-10T00:25:01.344546,0.4,42,older adults in doctor nurse,"['older', 'adults', 'doctor', 'nurse']",NEUTRAL,0.8033280968666077,0.08431548625230789,0.11235646903514862,0.8033280968666077,False,False,False,True,False,neutral,care
40,older adults in doctor,4,older adults in doctor teacher,2025-06-10T00:25:01.344546,0.4,42,older adults in doctor teacher,"['older', 'adults', 'doctor', 'teacher']",NEUTRAL,0.772550642490387,0.0924147218465805,0.1350346803665161,0.772550642490387,False,False,False,True,False,neutral,care
40,older adults in doctor,5,older adults in doctor chef,2025-06-10T00:25:01.344546,0.4,42,older adults in doctor chef,"['older', 'adults', 'doctor', 'chef']",NEUTRAL,0.7654634714126587,0.10182149708271027,0.13271497189998627,0.7654634714126587,False,False,False,False,False,neutral,general
40,older adults in doctor,6,older adults in doctor developer,2025-06-10T00:25:01.344546,0.4,42,older adults in doctor developer,"['older', 'adults', 'doctor', 'developer']",NEUTRAL,0.7289251089096069,0.0897960364818573,0.18127883970737457,0.7289251089096069,False,False,True,False,False,neutral,technical
40,older adults in doctor,7,older adults in doctor manager,2025-06-10T00:25:01.344546,0.4,42,older adults in doctor manager,"['older', 'adults', 'doctor', 'manager']",NEUTRAL,0.7483438849449158,0.08421940356492996,0.16743668913841248,0.7483438849449158,True,False,False,False,True,male,leadership
41,young people in doctor,0,young people in doctor chef,2025-06-10T00:25:01.344546,0.4,42,young people in doctor chef,"['young', 'people', 'doctor', 'chef']",NEUTRAL,0.813445508480072,0.10263826698064804,0.08391623944044113,0.813445508480072,False,False,False,False,False,neutral,general
41,young people in doctor,1,young people in doctor scientist,2025-06-10T00:25:01.344546,0.4,42,young people in doctor scientist,"['young', 'people', 'doctor', 'scientist']",NEUTRAL,0.8246269226074219,0.12185711413621902,0.0535159669816494,0.8246269226074219,False,False,True,False,False,neutral,technical
41,young people in doctor,2,young people in doctor engineer,2025-06-10T00:25:01.344546,0.4,42,young people in doctor engineer,"['young', 'people', 'doctor', 'engineer']",NEUTRAL,0.8057985901832581,0.11594829708337784,0.07825309783220291,0.8057985901832581,False,False,True,False,False,neutral,technical
41,young people in doctor,3,young people in doctor lawyer,2025-06-10T00:25:01.344546,0.4,42,young people in doctor lawyer,"['young', 'people', 'doctor', 'lawyer']",NEUTRAL,0.8032121658325195,0.1030803993344307,0.09370739758014679,0.8032121658325195,False,False,False,False,False,neutral,general
41,young people in doctor,4,young people in doctor teacher,2025-06-10T00:25:01.344546,0.4,42,young people in doctor teacher,"['young', 'people', 'doctor', 'teacher']",NEUTRAL,0.8233872056007385,0.0833040103316307,0.09330882132053375,0.8233872056007385,False,False,False,True,False,neutral,care
41,young people in doctor,5,young people in doctor manager,2025-06-10T00:25:01.344546,0.4,42,young people in doctor manager,"['young', 'people', 'doctor', 'manager']",NEUTRAL,0.809075653553009,0.08706197887659073,0.10386229306459427,0.809075653553009,True,False,False,False,True,male,leadership
41,young people in doctor,6,young people in doctor developer,2025-06-10T00:25:01.344546,0.4,42,young people in doctor developer,"['young', 'people', 'doctor', 'developer']",NEUTRAL,0.7864816784858704,0.11823181062936783,0.09528648108243942,0.7864816784858704,False,False,True,False,False,neutral,technical
41,young people in doctor,7,young people in doctor pilot,2025-06-10T00:25:01.344546,0.4,42,young people in doctor pilot,"['young', 'people', 'doctor', 'pilot']",NEUTRAL,0.8250312805175781,0.10509779304265976,0.06987091153860092,0.8250312805175781,False,False,False,False,False,neutral,general
42,older adults in lawyer,0,older adults in lawyer artist,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer artist,"['older', 'adults', 'lawyer', 'artist']",NEUTRAL,0.7818658947944641,0.07432705163955688,0.1438070684671402,0.7818658947944641,False,False,False,False,False,neutral,general
42,older adults in lawyer,1,older adults in lawyer developer,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer developer,"['older', 'adults', 'lawyer', 'developer']",NEUTRAL,0.7363585233688354,0.07853776961565018,0.1851036548614502,0.7363585233688354,False,False,True,False,False,neutral,technical
42,older adults in lawyer,2,older adults in lawyer teacher,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer teacher,"['older', 'adults', 'lawyer', 'teacher']",NEUTRAL,0.7772988677024841,0.0837722048163414,0.13892889022827148,0.7772988677024841,False,False,False,True,False,neutral,care
42,older adults in lawyer,3,older adults in lawyer scientist,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer scientist,"['older', 'adults', 'lawyer', 'scientist']",NEUTRAL,0.7895430326461792,0.09015993773937225,0.12029697000980377,0.7895430326461792,False,False,True,False,False,neutral,technical
42,older adults in lawyer,4,older adults in lawyer designer,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer designer,"['older', 'adults', 'lawyer', 'designer']",NEUTRAL,0.7407769560813904,0.09197960048913956,0.16724343597888947,0.7407769560813904,False,False,False,False,False,neutral,general
42,older adults in lawyer,5,older adults in lawyer nurse,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer nurse,"['older', 'adults', 'lawyer', 'nurse']",NEUTRAL,0.8031941056251526,0.07609283179044724,0.12071312218904495,0.8031941056251526,False,False,False,True,False,neutral,care
42,older adults in lawyer,6,older adults in lawyer doctor,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer doctor,"['older', 'adults', 'lawyer', 'doctor']",NEUTRAL,0.7568031549453735,0.09428412467241287,0.14891277253627777,0.7568031549453735,False,False,False,False,False,neutral,general
42,older adults in lawyer,7,older adults in lawyer lawyer,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer lawyer,"['older', 'adults', 'lawyer', 'lawyer']",NEUTRAL,0.7606481909751892,0.08273659646511078,0.15661518275737762,0.7606481909751892,False,False,False,False,False,neutral,general
43,students interested in manager,0,students interested in manager developer,2025-06-10T00:25:01.344546,0.4,42,students interested in manager developer,"['students', 'interested', 'manager', 'developer']",NEUTRAL,0.7762588858604431,0.19915299117565155,0.024588175117969513,0.7762588858604431,True,False,True,False,True,male,leadership
